surah_no,ayat,translator,text
17,43,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
17,44,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
17,45,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
17,46,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
17,47,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
17,48,lings,LECTURES
17,49,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
17,50,lings,• “The Quranic Origins of Sufism” [L-QOS]
17,51,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
17,52,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
17,53,lings,• “An Introduction to Islam” [L-II]
17,54,lings,• “The Universality of the Quran” [L-UQ]
17,55,lings,• Private Talks [L-PT]
17,56,lings,Books without Quranic Ayaat
17,57,lings,• Collected Poems
17,58,lings,• Ancient Beliefs and Modern Superstitions
17,59,lings,• The Eleventh Hour
17,60,lings,• The Secret of Shakespeare
17,61,lings,Articles without Quranic Ayaat
17,62,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
17,63,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
17,64,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
18,1,lings,And say not of anything: verily I shall do that tomorrow. [M]
18,2,lings,Except thou sayest: if God will....[M]
18,3,lings,…they seek His Face.... [OS]
18,4,lings,…I will not give up until I reach the meeting-place of the two Seas…. [BC]
18,5,lings,…I will not cease until I reach the meeting-place of the two seas…. [WS] [SA]
18,6,lings,One of our slaves unto whom We had given mercy from Our Mercy and knowledge from Our Knowledge. [SA]
18,7,lings,Moses said unto him: May I follow thee that from what thou hast been taught thou mayst teach me with right guidance. [SA]
18,8,lings,He said: verily thou canst not be patient with me. [SA]
18,9,lings,For how shouldst thou be patient in respect of that which is beyond the compass of thine experience? [SA]
18,10,lings,"He said: God willing, thou shalt find me patient, nor will I gainsay thee in aught. [SA]"
18,11,lings,"He said: Then if thou go with me, question me of naught until of myself I mention it to thee. [SA]"
18,12,lings,"If the sea were ink for the Words of thy Lord, the sea would be used up before the Words of the Lord were used up.... [SA]"
18,13,lings,Sources Used
18,14,lings,• Unpublished Material (1938-2005) [UM]
18,15,lings,BOOKS
18,16,lings,• The Book of Certainty (1952) [BC]
18,17,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
18,18,lings,• What is Sufism (1975) [WS]
18,19,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
18,20,lings,• Muhammad (1983) [M]
18,21,lings,• Symbol and Archetype (1991) [SA]
18,22,lings,• Sufi Poems (2004) [SP]
18,23,lings,• Mecca (2004) [Mec.]
18,24,lings,• Return to the Spirit (2005) [RS]
18,25,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
18,26,lings,ARTICLES
18,27,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
18,28,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
18,29,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
18,30,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
18,31,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
18,32,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
18,33,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
18,34,lings,LECTURES
18,35,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
18,36,lings,• “The Quranic Origins of Sufism” [L-QOS]
18,37,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
18,38,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
18,39,lings,• “An Introduction to Islam” [L-II]
18,40,lings,• “The Universality of the Quran” [L-UQ]
18,41,lings,• Private Talks [L-PT]
18,42,lings,Books without Quranic Ayaat
18,43,lings,• Collected Poems
18,44,lings,• Ancient Beliefs and Modern Superstitions
18,45,lings,• The Eleventh Hour
18,46,lings,• The Secret of Shakespeare
18,47,lings,Articles without Quranic Ayaat
18,48,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
18,49,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
18,50,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
19,1,lings,"And make mention of Mary in the Book, when she withdrew from her people unto a place towards the east. [M]"
19,2,lings,And secluded herself from them. And We sent unto her Our Spirit and it appeared unto her in the likeness of a perfect man. [M]
19,3,lings,"She said: I take refuge from thee in the Infinitely Good, if any piety thou hast. [M]"
19,4,lings,"He said: I am none other than a messenger from thy Lord, that I may bestow on thee a son most pure. [M]"
19,5,lings,"She said: How can there be for me a son, when no man hath touched me, nor am I unchaste? [M]"
19,6,lings,He said: even so shall it be; thy Lord saith: It is easy for Me. That we may make him a sign for mankind and a mercy from Us; and it is a thing ordained. [M]
19,7,lings,…inherit the earth and all who are on it… [SS]
19,8,lings,Sources Used
19,9,lings,• Unpublished Material (1938-2005) [UM]
19,10,lings,BOOKS
19,11,lings,• The Book of Certainty (1952) [BC]
19,12,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
19,13,lings,• What is Sufism (1975) [WS]
19,14,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
19,15,lings,• Muhammad (1983) [M]
19,16,lings,• Symbol and Archetype (1991) [SA]
19,17,lings,• Sufi Poems (2004) [SP]
19,18,lings,• Mecca (2004) [Mec.]
19,19,lings,• Return to the Spirit (2005) [RS]
19,20,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
19,21,lings,ARTICLES
19,22,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
19,23,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
19,24,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
19,25,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
19,26,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
19,27,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
19,28,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
19,29,lings,LECTURES
19,30,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
19,31,lings,• “The Quranic Origins of Sufism” [L-QOS]
19,32,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
19,33,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
19,34,lings,• “An Introduction to Islam” [L-II]
19,35,lings,• “The Universality of the Quran” [L-UQ]
19,36,lings,• Private Talks [L-PT]
19,37,lings,Books without Quranic Ayaat
19,38,lings,• Collected Poems
19,39,lings,• Ancient Beliefs and Modern Superstitions
19,40,lings,• The Eleventh Hour
19,41,lings,• The Secret of Shakespeare
19,42,lings,Articles without Quranic Ayaat
19,43,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
19,44,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
19,45,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
20,1,lings,"And when he reached it, he was called: O Moses! [BC]"
20,2,lings,Verily I am thy Lord. So take off thy two sandals. Verily thou art in the holy Valley of Tuwa. [BC]
20,3,lings,…perform the prayer in remembrance of Me. [SS]
20,4,lings,Make easy my task. [SS]
20,5,lings,Untie my tongue. [SS]
20,6,lings,Let one share my burden. [SS]
20,7,lings,I have fashioned thee as a work of art for Myself. [QACI] [RS] [SQCI]
20,8,lings,"On that day no intercession availeth save his whom the All-Merciful permitteth to speak, with whose words He is well pleased. [SS]"
20,9,lings,The day when faces are all humbled before the eternal Living.... [SS]
20,10,lings,"…and hasten not with the Qur’an until its revelation hath been perfected unto thee and say: Lord, increase me in knowledge. [SS]"
20,11,lings,Then Satan whispered unto him and said: ‘O Adam shall I show thee the Tree of Immortality and a kingdom that fadeth not away?’ [BC] [SA]
20,12,lings,Sources Used
20,13,lings,• Unpublished Material (1938-2005) [UM]
20,14,lings,BOOKS
20,15,lings,• The Book of Certainty (1952) [BC]
20,16,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
20,17,lings,• What is Sufism (1975) [WS]
20,18,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
20,19,lings,• Muhammad (1983) [M]
20,20,lings,• Symbol and Archetype (1991) [SA]
20,21,lings,• Sufi Poems (2004) [SP]
20,22,lings,• Mecca (2004) [Mec.]
20,23,lings,• Return to the Spirit (2005) [RS]
20,24,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
20,25,lings,ARTICLES
20,26,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
20,27,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
20,28,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
20,29,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
20,30,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
20,31,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
20,32,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
20,33,lings,LECTURES
20,34,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
20,35,lings,• “The Quranic Origins of Sufism” [L-QOS]
20,36,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
20,37,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
20,38,lings,• “An Introduction to Islam” [L-II]
20,39,lings,• “The Universality of the Quran” [L-UQ]
20,40,lings,• Private Talks [L-PT]
20,41,lings,Books without Quranic Ayaat
20,42,lings,• Collected Poems
20,43,lings,• Ancient Beliefs and Modern Superstitions
20,44,lings,• The Eleventh Hour
20,45,lings,• The Secret of Shakespeare
20,46,lings,Articles without Quranic Ayaat
20,47,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
20,48,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
20,49,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
21,1,lings,Not in play did We create the heaven and the earth and all that is between them. [M]
21,2,lings,"He is not questioned as to what He doth, but they are questioned. [SS]"
21,3,lings,"Have not the infidels seen that the Heavens and the earth were of one piece? Then We rifted them asunder, and from the water We made every living thing.... [BC]"
21,4,lings,…We try you both with evil and with good.... [SS]
21,5,lings,"And remember David and Solomon when they gave judgement concerning the field wherein the people’s sheep had grazed by night, and We were witness unto their judgement. [UM]"
21,6,lings,"And We gave Solomon understanding of the case, and unto each gave We judgement authoritative and lore.... [UM]"
21,7,lings,…A sign for the worlds. [SA]
21,8,lings,The day when we shall roll up the heavens as at the rolling up of a written scroll.... [BC] [RS]
21,9,lings,…like the folding of a written scroll…. [SS]
21,10,lings,On the day when We shall roll up the heavens as the rolling up of a written scroll.... [L-QD]
21,11,lings,We sent thee not save as a mercy for the worlds. [M]
21,12,lings,Sources Used
21,13,lings,• Unpublished Material (1938-2005) [UM]
21,14,lings,BOOKS
21,15,lings,• The Book of Certainty (1952) [BC]
21,16,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
21,17,lings,• What is Sufism (1975) [WS]
21,18,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
21,19,lings,• Muhammad (1983) [M]
21,20,lings,• Symbol and Archetype (1991) [SA]
21,21,lings,• Sufi Poems (2004) [SP]
21,22,lings,• Mecca (2004) [Mec.]
21,23,lings,• Return to the Spirit (2005) [RS]
21,24,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
21,25,lings,ARTICLES
21,26,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
21,27,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
21,28,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
21,29,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
21,30,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
21,31,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
21,32,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
21,33,lings,LECTURES
21,34,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
21,35,lings,• “The Quranic Origins of Sufism” [L-QOS]
21,36,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
21,37,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
21,38,lings,• “An Introduction to Islam” [L-II]
21,39,lings,• “The Universality of the Quran” [L-UQ]
21,40,lings,• Private Talks [L-PT]
21,41,lings,Books without Quranic Ayaat
21,42,lings,• Collected Poems
21,43,lings,• Ancient Beliefs and Modern Superstitions
21,44,lings,• The Eleventh Hour
21,45,lings,• The Secret of Shakespeare
21,46,lings,Articles without Quranic Ayaat
21,47,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
21,48,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
21,49,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
22,1,lings,…purify My House for those who go the rounds of it and who stand beside it and bow and make prostration. [M]
22,2,lings,"And proclaim unto men the pilgrimage, that they may come unto thee on foot and on every lean camel out of every deep ravine. [M] [Mec.]"
22,3,lings,Permission to fight is given unto those who fight because they have been wronged; and God is Able to give them victory. [M]
22,4,lings,"Those who have been driven from their homes unjustly, for no cause other than for their saying: Our Lord is God.... [M]"
22,5,lings,…it is not the eyes that are blind but the hearts…. [WS]
22,6,lings,"…not blind are the eyes, but blind are the hearts within the breasts. [M]"
22,7,lings,"…for verily it is not the sight that is blind, but the hearts that are blind. [SA]"
22,8,lings,"…it is not the eyes that are blind, but blind are the hearts that are in the breasts. [L-QOS]"
22,9,lings,"…it is not the eye-sights which are blind, it is the hearts in the breasts which are blind. [L-MPP]"
22,10,lings,…verily a day in the sight of thy Lord is as a thousand years of what ye count. [M]
22,11,lings,They esteem not God as He hath the right to be esteemed.... [NOS]
22,12,lings,They have not rated God at His true worth.... [L-PT]
22,13,lings,Sources Used
22,14,lings,• Unpublished Material (1938-2005) [UM]
22,15,lings,BOOKS
22,16,lings,• The Book of Certainty (1952) [BC]
22,17,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
22,18,lings,• What is Sufism (1975) [WS]
22,19,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
22,20,lings,• Muhammad (1983) [M]
22,21,lings,• Symbol and Archetype (1991) [SA]
22,22,lings,• Sufi Poems (2004) [SP]
22,23,lings,• Mecca (2004) [Mec.]
22,24,lings,• Return to the Spirit (2005) [RS]
22,25,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
22,26,lings,ARTICLES
22,27,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
22,28,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
22,29,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
22,30,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
22,31,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
22,32,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
22,33,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
22,34,lings,LECTURES
22,35,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
22,36,lings,• “The Quranic Origins of Sufism” [L-QOS]
22,37,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
22,38,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
22,39,lings,• “An Introduction to Islam” [L-II]
22,40,lings,• “The Universality of the Quran” [L-UQ]
22,41,lings,• Private Talks [L-PT]
22,42,lings,Books without Quranic Ayaat
22,43,lings,• Collected Poems
22,44,lings,• Ancient Beliefs and Modern Superstitions
22,45,lings,• The Eleventh Hour
22,46,lings,• The Secret of Shakespeare
22,47,lings,Articles without Quranic Ayaat
22,48,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
22,49,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
22,50,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
23,1,lings,Deem ye that We did but create you in vain and that ye shall not be brought back unto Us. [M]
23,2,lings,Sources Used
23,3,lings,• Unpublished Material (1938-2005) [UM]
23,4,lings,BOOKS
23,5,lings,• The Book of Certainty (1952) [BC]
23,6,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
23,7,lings,• What is Sufism (1975) [WS]
23,8,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
23,9,lings,• Muhammad (1983) [M]
23,10,lings,• Symbol and Archetype (1991) [SA]
23,11,lings,• Sufi Poems (2004) [SP]
23,12,lings,• Mecca (2004) [Mec.]
23,13,lings,• Return to the Spirit (2005) [RS]
23,14,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
23,15,lings,ARTICLES
23,16,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
23,17,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
23,18,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
23,19,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
23,20,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
23,21,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
23,22,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
23,23,lings,LECTURES
23,24,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
23,25,lings,• “The Quranic Origins of Sufism” [L-QOS]
23,26,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
23,27,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
23,28,lings,• “An Introduction to Islam” [L-II]
23,29,lings,• “The Universality of the Quran” [L-UQ]
23,30,lings,• Private Talks [L-PT]
23,31,lings,Books without Quranic Ayaat
23,32,lings,• Collected Poems
23,33,lings,• Ancient Beliefs and Modern Superstitions
23,34,lings,• The Eleventh Hour
23,35,lings,• The Secret of Shakespeare
23,36,lings,Articles without Quranic Ayaat
23,37,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
23,38,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
23,39,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
24,1,lings,Verily they who brought forth the lie are a party amongst you.... [M]
24,2,lings,"When ye took it upon your tongues, uttering with your mouths that whereof ye had no knowledge, ye counted it but a trifle. Yet in the sight of God it is enormous. [M]"
24,3,lings,Why said ye not when ye heard it: To speak of this is not for us. Glory be to Thee! This is a monstrous calumny. [M]
24,4,lings,"God biddeth you beware of ever repeating the like thereof, if ye are believers. [M]"
24,5,lings,"Let not the men of dignity and wealth amongst you swear that they will not give unto kinsmen and unto the needy and unto those who have migrated for the sake of God. Let them forgive and let them be indulgent. Do you not long that God should forgive you? And God is Forgiving, Merciful. [M]"
24,6,lings,..God leadeth to His light whom He will.... [OS]
24,7,lings,"God is the Light of the Heavens and the earth. The symbol of His light is as a tabernacle wherein is a lamp. The lamp is in glass. The glass is as it were a gleaming planet. The lamp is kindled from a blessed tree, an olive that is neither of the East nor of the West, whose oil well nigh blazeth in splendour even though the fire hath not yet touched it. Light upon light! God leadeth to His light whom he will, and God citeth symbols for men, and God of all things hath Knowledge. [BC]"
24,8,lings,"God is the Light of the Heavens and the earth. His light (on earth) is like a niche wherein is a lamp. The lamp is of glass; the glass is like a shining planet. It is lit from a sacred olive tree that is neither of the East nor of the West, the oil whereof well nigh blazeth though the fire have not touched it - Light upon Light! God leadeth to His light whom he will, and God citeth symbols for men, and God is the Knower of all things. [SS]"
24,9,lings,…a sacred olive tree that is neither of the East nor of the West; its oil well-nigh blazeth in splendour though the fire hath not touched it.... [QACI] [SQCI]
24,10,lings,"God is the Light of the Heavens and the earth. His light is as a niche wherein is a lamp. The lamp is in a glass; the glass is as it were a shining planet. It is kindled from a blessed tree, an olive neither of the east nor of the west. The oil thereof well nigh blazeth in splendour even though the fire have not touched it. Light upon light. God guideth to His light whom he will, and God citeth symbols for men, and God is of all things the Knower. [M] [SA]"
24,11,lings,Men whom neither bartering nor selling diverteth from the remembrance of God.... [SS]
24,12,lings,"…as a mirage in the desert that the thirsty man taketh to be water until he cometh unto it and findeth it to be nothing, and where he thought it to be, there findeth he God.... [SS]"
24,13,lings,…a mirage in the desert which the thirsty man reckoneth to be water.... [SA]
24,14,lings,Of God is the Sovereignty over the heavens and the earth; and unto God is the ultimate becoming. [RS]
24,15,lings,Sources Used
24,16,lings,• Unpublished Material (1938-2005) [UM]
24,17,lings,BOOKS
24,18,lings,• The Book of Certainty (1952) [BC]
24,19,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
24,20,lings,• What is Sufism (1975) [WS]
24,21,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
24,22,lings,• Muhammad (1983) [M]
24,23,lings,• Symbol and Archetype (1991) [SA]
24,24,lings,• Sufi Poems (2004) [SP]
24,25,lings,• Mecca (2004) [Mec.]
24,26,lings,• Return to the Spirit (2005) [RS]
24,27,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
24,28,lings,ARTICLES
24,29,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
24,30,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
24,31,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
24,32,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
24,33,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
24,34,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
24,35,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
24,36,lings,LECTURES
24,37,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
24,38,lings,• “The Quranic Origins of Sufism” [L-QOS]
24,39,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
24,40,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
24,41,lings,• “An Introduction to Islam” [L-II]
24,42,lings,• “The Universality of the Quran” [L-UQ]
24,43,lings,• Private Talks [L-PT]
24,44,lings,Books without Quranic Ayaat
24,45,lings,• Collected Poems
24,46,lings,• Ancient Beliefs and Modern Superstitions
24,47,lings,• The Eleventh Hour
24,48,lings,• The Secret of Shakespeare
24,49,lings,Articles without Quranic Ayaat
24,50,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
24,51,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
24,52,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
25,1,lings,"Blessed be He Who hath made the distinct revelation unto His servant, that he might be for all the worlds a warner. [BC]"
25,2,lings,…the Garden of Immortality which is promised to the pious.... [M]
25,3,lings,"For them therein is that which they desire, for ever and ever- a promise that thy Lord hath bound Himself to fulfil. [M]"
25,4,lings,"They who place not their hopes in meeting Us say: Why are the angels not sent down unto us? Or why see we not our Lord? Verily they are proud with pride in themselves, and arrogant with a great arrogance. [M]"
25,5,lings,"The day they behold the angels, on that day there will be no good tidings for the evil-doers, and they will say: A barrier that bars! [M]"
25,6,lings,…and We have sent down from Heaven pure water. [BC]
25,7,lings,"That thereof We may quicken a dead land, and that thereof We may give drink to Our creatures to cattle and men in plenty. [BC]"
25,8,lings,And verily We have given of it freely unto them that they might remember.... [BC]
25,9,lings,"And He it is Who hath let loose the two seas, one sweet and fresh, the other salt and bitter, and hath set between them an isthmus, an impassable barrier. [BC]"
25,10,lings,…the sweet fresh water sea…the brackish salt sea…. [WS]
25,11,lings,"…one sweet and fresh, the other salt and bitter…. [SA]"
25,12,lings,"…one sweet and fresh, the other salted and bitter…. [L-HOD]"
25,13,lings,And He it is Who from water hath created man.... [BC]
25,14,lings,"Blessed is He who hath placed in the heavens the constellations of the zodiac, and hath placed therein a lamp and a light-giving moon. [M]"
25,15,lings,"And He it is who hath made the night and the day to succeed one the other, as a sign for him who would reflect or give thanks. [M]"
25,16,lings,"…God will change their evils into goods, and God is All-Forgiving, All-Merciful. [SA]"
25,17,lings,Sources Used
25,18,lings,• Unpublished Material (1938-2005) [UM]
25,19,lings,BOOKS
25,20,lings,• The Book of Certainty (1952) [BC]
25,21,lings,• A Sufi Saint of the Twentieth Century (1961) [SS]
25,22,lings,• What is Sufism (1975) [WS]
25,23,lings,• The Quranic Art of Calligraphy and Illumination (1976) [QACI]
25,24,lings,• Muhammad (1983) [M]
25,25,lings,• Symbol and Archetype (1991) [SA]
25,26,lings,• Sufi Poems (2004) [SP]
25,27,lings,• Mecca (2004) [Mec.]
25,28,lings,• Return to the Spirit (2005) [RS]
25,29,lings,• Splendours of Qur’an Calligraphy and Illumination (2005) [SQCI]
25,30,lings,ARTICLES
25,31,lings,• “Proofs of Islam”(1954). Islamic Cultural Centre. [PI]
25,32,lings,"• “The Islamic and Christian Conceptions of the March of Time” (1954) The Islamic Quarterly, Vol.1 No.4. [ICCT]"
25,33,lings,"• “The Origins of Sufism (1956) The Islamic Quarterly, Vol.III No.1 [OS]"
25,34,lings,• “Sufism”: Religion in the Middle East (1969); ed.A.J. Arberry [S]
25,35,lings,• “Sufi Answers to Questions On Ultimate Reality”: Studies in Comparative Religions 1979 Summer/Autumn [SCR-SA]
25,36,lings,• “The Nature and Origin of Sufism”: Islamic Spirituality (1985) [NOS]
25,37,lings,"• “Mystical Poetry”: The Cambridge History of Arabic Literature, Vol.2 (1990) [MP]"
25,38,lings,LECTURES
25,39,lings,• “The Quranic Doctrine of the Afterlife” [L-QD]
25,40,lings,• “The Quranic Origins of Sufism” [L-QOS]
25,41,lings,• “Human Origins and Destinies According to the Great Religions of the World” [L-HOD]
25,42,lings,• “Metaphysics and the Perennial Philosophy” [L-MPP]
25,43,lings,• “An Introduction to Islam” [L-II]
25,44,lings,• “The Universality of the Quran” [L-UQ]
25,45,lings,• Private Talks [L-PT]
25,46,lings,Books without Quranic Ayaat
25,47,lings,• Collected Poems
25,48,lings,• Ancient Beliefs and Modern Superstitions
25,49,lings,• The Eleventh Hour
25,50,lings,• The Secret of Shakespeare
25,51,lings,Articles without Quranic Ayaat
25,52,lings,• “Signs of the Times”: Studies in Comparative Religions 1970 Winter
25,53,lings,"• “Ibn Aliwah” Encyclopedia of Islam, Second Edition"
25,54,lings,"• “Kabd” Encyclopedia of Islam, Second Edition"
